sheet,series_key,period,value
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,25Q2,19.5126
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,25Q2,31.074
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,25Q2,35.3679
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,25Q2,21.124
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,25Q2,19.112
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,25Q2,13.6808
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,25Q3,38.5172
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,25Q3,36.5128
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,25Q3,23.8821
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,25Q3,19.274
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,25Q3,16.9978
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,25Q3,57.1941
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,25Q3,39.9961
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,25Q3,29.078
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,25Q3,21.409
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,25Q3,22.8756
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,25Q3,28.4383
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,25Q3,34.637
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,25Q3,21.0823
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,25Q3,18.1263
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,25Q3,13.8266
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,25Q4,38.866
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,25Q4,37.1549
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,25Q4,26.6988
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,25Q4,20.7757
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,25Q4,14.3317
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,25Q4,53.4825
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,25Q4,43.1022
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,25Q4,31.8545
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,25Q4,23.5797
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,25Q4,15.8327
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,25Q4,30.6859
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,25Q4,33.816
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,25Q4,23.8106
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,25Q4,19.2017
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,25Q4,13.487
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,26Q1,36.7558
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,26Q1,39.0439
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,26Q1,24.5406
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,26Q1,19.5229
Chart_5,SAFE.Q.U2.ALL.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,26Q1,15.4522
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,26Q1,49.7963
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,26Q1,47.5117
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,26Q1,28.2965
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,26Q1,19.9606
Chart_5,SAFE.Q.U2.LAR.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,26Q1,19.5961
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_1.V1.AL.WP,26Q1,29.3228
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_2.V1.AL.WP,26Q1,34.2168
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_3.V1.AL.WP,26Q1,22.3987
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_4.V1.AL.WP,26Q1,19.2698
Chart_5,SAFE.Q.U2.SME.A.0.0.0.Q6A_G1.6_5.V1.AL.WP,26Q1,13.0943
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,22Q4-Q1,-30.7458
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,22Q4-Q1,-25.3665
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,22Q4-Q1,-20.8657
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,22Q4-Q1,-4.89323
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,22Q4-Q1,-2.44333
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,22Q4-Q1,-0.54895
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,22Q4-Q1,-29.8759
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,22Q4-Q1,-24.4762
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,22Q4-Q1,-19.2273
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,22Q4-Q1,-0.6933
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,22Q4-Q1,1.092187
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,22Q4-Q1,-0.08469
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,22Q4-Q1,-31.2979
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,22Q4-Q1,-25.9745
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,22Q4-Q1,-21.9066
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,22Q4-Q1,-7.6263
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,22Q4-Q1,-4.84545
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,22Q4-Q1,-0.84447
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,23Q2-Q3,-17.1981
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,23Q2-Q3,-12.1182
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,23Q2-Q3,-9.17245
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,23Q2-Q3,-9.76266
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,23Q2-Q3,-5.86956
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,23Q2-Q3,-1.8669
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,23Q2-Q3,-14.3814
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,23Q2-Q3,-10.6548
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,23Q2-Q3,-8.56657
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,23Q2-Q3,-7.66446
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,23Q2-Q3,-1.2112
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,23Q2-Q3,-1.07148
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,23Q2-Q3,-19.031
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,23Q2-Q3,-13.1125
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,23Q2-Q3,-9.5581
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,23Q2-Q3,-11.1027
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,23Q2-Q3,-9.02027
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,23Q2-Q3,-2.38196
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,23Q4-Q1,-17.566
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,23Q4-Q1,-15.3066
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,23Q4-Q1,-9.88301
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,23Q4-Q1,-5.36994
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,23Q4-Q1,-3.67222
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,23Q4-Q1,0.679521
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,23Q4-Q1,-14.4792
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,23Q4-Q1,-12.6875
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,23Q4-Q1,-7.07782
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,23Q4-Q1,-4.91759
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,23Q4-Q1,0.130443
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,23Q4-Q1,2.105076
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,23Q4-Q1,-19.5375
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,23Q4-Q1,-17.0781
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,23Q4-Q1,-11.6995
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,23Q4-Q1,-5.68457
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,23Q4-Q1,-6.1811
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,23Q4-Q1,-0.24388
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q2-Q3,-0.12543
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q2-Q3,-0.07586
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q2-Q3,-1.36786
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q2-Q3,0.056484
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2-Q3,-3.113987
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2-Q3,1.980243
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q2-Q3,1.806
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q2-Q3,3.796157
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q2-Q3,-2.49417
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q2-Q3,1.918203
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2-Q3,-2.870932
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2-Q3,2.560983
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q2-Q3,-1.46883
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q2-Q3,-2.63051
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q2-Q3,-0.63829
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q2-Q3,-1.128968
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2-Q3,-3.264434
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2-Q3,1.571019
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q4-Q1,0.021474
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q4-Q1,-3.972982
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q4-Q1,-0.151226
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q4-Q1,1.511975
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4-Q1,-1.251326
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4-Q1,1.173725
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q4-Q1,-1.022887
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q4-Q1,-6.827581
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q4-Q1,-0.631339
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q4-Q1,5.132884
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4-Q1,0.382751
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4-Q1,-0.601223
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q4-Q1,0.686471
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q4-Q1,-2.206041
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q4-Q1,0.18709
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q4-Q1,-0.787195
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4-Q1,-2.368324
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4-Q1,2.373725
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,25Q2-Q3,6.289565
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,25Q2-Q3,4.701118
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,25Q2-Q3,-0.761064
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,25Q2-Q3,3.079536
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2-Q3,2.167169
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2-Q3,4.600081
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,25Q2-Q3,11.110192
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,25Q2-Q3,8.387036
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,25Q2-Q3,-5.051499
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,25Q2-Q3,9.907191
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2-Q3,6.073968
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2-Q3,7.682441
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,25Q2-Q3,3.228609
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,25Q2-Q3,2.181552
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,25Q2-Q3,2.139596
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,25Q2-Q3,-1.382695
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2-Q3,-0.394219
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2-Q3,2.598736
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,25Q4-Q1,2.609281
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,25Q4-Q1,3.542471
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,25Q4-Q1,4.836977
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,25Q4-Q1,-2.546235
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q4-Q1,-2.581693
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q4-Q1,2.180373
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,25Q4-Q1,8.327279
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,25Q4-Q1,10.545418
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,25Q4-Q1,9.878694
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,25Q4-Q1,1.073682
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q4-Q1,-1.034265
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q4-Q1,2.102484
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,25Q4-Q1,-1.12773
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,25Q4-Q1,-1.048822
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,25Q4-Q1,1.563442
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,25Q4-Q1,-4.732055
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q4-Q1,-3.532153
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q4-Q1,2.228939
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,26Q2-Q3,-3.068785
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,26Q2-Q3,-2.009996
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,26Q2-Q3,-0.909454
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,26Q2-Q3,-1.92136
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,26Q2-Q3,1.779228
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,26Q2-Q3,-2.25354
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,26Q2-Q3,-3.761637
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,26Q2-Q3,-4.337414
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,26Q2-Q3,-0.0714
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q2,1.85565942353863
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2,-0.820749086444068
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2,2.11490811897503
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q2,3.9683335990347
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2,0.348637331418036
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2,4.42215330062778
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q2,0.354439321811615
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2,-1.59215781328141
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2,0.704466538323526
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q3,6.55239296135613
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q3,5.50369958083516
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q3,3.90845992194221
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q3,1.036208
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q3,-1.658452
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q3,2.516229
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q3,8.77547416024294
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q3,7.49610900360797
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q3,2.10516658558984
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q3,2.014413
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q3,-0.97829
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q3,4.294121
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q3,4.97272004148583
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q3,4.18936755791852
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q3,5.01083080299495
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q3,0.417765
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q3,-2.089127
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q3,1.353233
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q4,2.437234
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q4,1.529171
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q4,0.677138
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q4,-2.087681
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4,-1.160325
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4,2.900959
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q4,6.180633
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q4,6.225875
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q4,1.697021
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q4,-0.903399
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4,-1.624986
Chart_6,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4,1.799783
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FBLN.NN.AL.WP,24Q4,0.070569
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FOVD.NN.AL.WP,24Q4,-1.444756
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q23.FTCR.NN.AL.WP,24Q4,0.009988
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FBLN.NN.AL.WP,24Q4,-2.795794
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4,-0.855861
Chart_6,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4,3.622816
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FBLN.NN.AL.WP,25Q1,2.077771
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FOVD.NN.AL.WP,25Q1,1.413879
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q23.FTCR.NN.AL.WP,25Q1,0.109189
Chart_6,SAFE.H.U2.ALL.A.0.0.0.Q9.FBLN.NN.AL.WP,25Q1,-1.449491
